task	module	layer	module_type	samples	baseline_nll	edited_nll	utility	utility_ci_low	utility_ci_high	fraction_examples_benefit
llama_tulu	layers.11.mlp.down_proj	11	down_proj	64	0.8002676182659343	0.7998610192444175	0.0004065990215167403	-0.00023384097730740904	0.001106278656516223	0.5
llama_tulu	layers.11.mlp.gate_proj	11	gate_proj	64	0.8002676182659343	0.7999854761874303	0.00028214207850396633	-0.0004901127715129406	0.0010648389521520584	0.46875
llama_tulu	layers.11.mlp.up_proj	11	up_proj	64	0.8002676182659343	0.8001431874581613	0.00012443080777302384	-0.0005534530660952442	0.0007985741758602671	0.515625
llama_tulu	layers.11.self_attn.k_proj	11	k_proj	64	0.8002676182659343	0.8001119329710491	0.00015568529488518834	-0.0005172912671696394	0.0008609026976046145	0.53125
llama_tulu	layers.11.self_attn.o_proj	11	o_proj	64	0.8002676182659343	0.8007424239767715	-0.000474805710837245	-0.001087404042482376	0.00010627936571836456	0.484375
llama_tulu	layers.11.self_attn.q_proj	11	q_proj	64	0.8002676182659343	0.7998645284678787	0.0004030897980555892	-0.0001755112432874739	0.0009697861212771366	0.546875
llama_tulu	layers.11.self_attn.v_proj	11	v_proj	64	0.8002676182659343	0.7999003179138526	0.00036730035208165646	-0.0003301716817077249	0.0011508485651575023	0.546875
llama_tulu	layers.12.mlp.down_proj	12	down_proj	64	0.8002676182659343	0.8001765446388163	9.107362711802125e-05	-0.0007306102590519004	0.0009759908760315736	0.515625
llama_tulu	layers.12.mlp.gate_proj	12	gate_proj	64	0.8002676182659343	0.8003970226855017	-0.00012940441956743598	-0.0008788879684288986	0.0006899544387124479	0.40625
llama_tulu	layers.12.mlp.up_proj	12	up_proj	64	0.8002676182659343	0.8002573386766016	1.0279589332640171e-05	-0.0005557733355090022	0.0006253361294511699	0.515625
llama_tulu	layers.12.self_attn.k_proj	12	k_proj	64	0.8002676182659343	0.7999822670244612	0.00028535124147310853	-0.00021228443802101538	0.0007956989153171889	0.59375
llama_tulu	layers.12.self_attn.o_proj	12	o_proj	64	0.8002676182659343	0.8002205516095273	4.706665640696883e-05	-0.0006434008420910686	0.0007172728917794298	0.59375
llama_tulu	layers.12.self_attn.q_proj	12	q_proj	64	0.8002676182659343	0.7999698367784731	0.0002977814874611795	-0.0002895805111620575	0.0008641225736937485	0.53125
llama_tulu	layers.12.self_attn.v_proj	12	v_proj	64	0.8002676182659343	0.8000205892021768	0.000247029063757509	-0.00029852789011783896	0.0008370797237148503	0.515625
llama_tulu	layers.13.mlp.down_proj	13	down_proj	64	0.8002676182659343	0.8001400152570568	0.000127603008877486	-0.0005001794372219592	0.0007436912419507273	0.484375
llama_tulu	layers.13.mlp.gate_proj	13	gate_proj	64	0.8002676182659343	0.8002907508634962	-2.313259756192565e-05	-0.0009830499300733208	0.0008775480207987126	0.578125
llama_tulu	layers.13.mlp.up_proj	13	up_proj	64	0.8002676182659343	0.7999514962430112	0.0003161220229230821	-0.00031916455773171035	0.0009404217620613046	0.546875
llama_tulu	layers.13.self_attn.k_proj	13	k_proj	64	0.8002676182659343	0.8003772343508899	-0.00010961608495563269	-0.000726918686996214	0.0005058976006694138	0.484375
llama_tulu	layers.13.self_attn.o_proj	13	o_proj	64	0.8002676182659343	0.7999697748455219	0.0002978434204123914	-0.0003222947852918878	0.0009556031815009192	0.484375
llama_tulu	layers.13.self_attn.q_proj	13	q_proj	64	0.8002676182659343	0.8002510059159249	1.661235000938177e-05	-0.0004100740683497861	0.0004472790984436866	0.53125
llama_tulu	layers.13.self_attn.v_proj	13	v_proj	64	0.8002676182659343	0.7999152929987758	0.0003523252671584487	-0.00021702772064600138	0.0009630678454414007	0.546875
llama_tulu	layers.14.mlp.down_proj	14	down_proj	64	0.8002676182659343	0.7999228018452413	0.0003448164206929505	-0.0002626043104100972	0.0010306624841177835	0.5625
llama_tulu	layers.14.mlp.gate_proj	14	gate_proj	64	0.8002676182659343	0.8004548812750727	-0.00018726300913840532	-0.0009625408798456192	0.0006376721255946899	0.4375
llama_tulu	layers.14.mlp.up_proj	14	up_proj	64	0.8002676182659343	0.7998053653282113	0.0004622529377229512	-0.0001052094274200499	0.0011289991089142855	0.453125
llama_tulu	layers.14.self_attn.k_proj	14	k_proj	64	0.8002676182659343	0.7998744521173649	0.0003931661485694349	-0.00020949741883669049	0.001062995822576339	0.5
llama_tulu	layers.14.self_attn.o_proj	14	o_proj	64	0.8002676182659343	0.800029897945933	0.00023772032000124454	-0.0004592736600898206	0.0009690449398476628	0.515625
llama_tulu	layers.14.self_attn.q_proj	14	q_proj	64	0.8002676182659343	0.8003328880295157	-6.526976358145475e-05	-0.0007255921693285928	0.0006264567840844385	0.40625
llama_tulu	layers.14.self_attn.v_proj	14	v_proj	64	0.8002676182659343	0.8008893800433725	-0.0006217617774382234	-0.001309150198358111	-2.4773404584268402e-05	0.46875
llama_tulu	layers.15.mlp.down_proj	15	down_proj	64	0.8002676182659343	0.8000637320801616	0.000203886185772717	-0.0004093151714187115	0.0008040654502110549	0.515625
llama_tulu	layers.15.mlp.gate_proj	15	gate_proj	64	0.8002676182659343	0.7997434760909528	0.0005241421749815345	-0.0004675785661675036	0.0016206056636292477	0.59375
llama_tulu	layers.15.mlp.up_proj	15	up_proj	64	0.8002676182659343	0.8000471672858112	0.00022045098012313247	-0.0005676398519426584	0.0011134586064144962	0.53125
llama_tulu	layers.15.self_attn.k_proj	15	k_proj	64	0.8002676182659343	0.7999479796853848	0.00031963858054950833	-0.00020660756854340434	0.0008901457826141263	0.515625
llama_tulu	layers.15.self_attn.o_proj	15	o_proj	64	0.8002676182659343	0.8000673802453093	0.00020023802062496543	-0.00039416967629222197	0.0008710999682079997	0.5
llama_tulu	layers.15.self_attn.q_proj	15	q_proj	64	0.8002676182659343	0.8006093386793509	-0.00034172041341662407	-0.0008841717266477644	0.0001766610133927313	0.4375
llama_tulu	layers.15.self_attn.v_proj	15	v_proj	64	0.8002676182659343	0.800073426682502	0.00019419158343225718	-0.0003938985377317294	0.0008582862879848107	0.46875
llama_tulu	layers.16.mlp.down_proj	16	down_proj	64	0.8002676182659343	0.8003391028032638	-7.148453732952476e-05	-0.0007391730905510485	0.0005414123341324737	0.484375
llama_tulu	layers.16.mlp.gate_proj	16	gate_proj	64	0.8002676182659343	0.8010966805159114	-0.0008290622499771416	-0.0017099419928854331	5.79009545617734e-05	0.375
llama_tulu	layers.16.mlp.up_proj	16	up_proj	64	0.8002676182659343	0.8000793809769675	0.00018823728896677494	-0.0005038885923568159	0.0008980107726529235	0.5
llama_tulu	layers.16.self_attn.k_proj	16	k_proj	64	0.8002676182659343	0.800311220518779	-4.360225284472108e-05	-0.000568216884857975	0.0004548711120150982	0.453125
llama_tulu	layers.16.self_attn.o_proj	16	o_proj	64	0.8002676182659343	0.8003011721302755	-3.35538643412292e-05	-0.0005665679476805962	0.00046685410634381684	0.5
llama_tulu	layers.16.self_attn.q_proj	16	q_proj	64	0.8002676182659343	0.8001647211494856	0.00010289711644873023	-0.0004726045648567378	0.0007187659997725847	0.484375
llama_tulu	layers.16.self_attn.v_proj	16	v_proj	64	0.8002676182659343	0.7997761039878242	0.0004915142781101167	-3.7799260462634264e-05	0.001044267570250667	0.578125
llama_tulu	layers.17.mlp.down_proj	17	down_proj	64	0.8002676182659343	0.7999563119956292	0.0003113062703050673	-0.00032364911457989366	0.0009808497547055593	0.546875
llama_tulu	layers.17.mlp.gate_proj	17	gate_proj	64	0.8002676182659343	0.800489949004259	-0.00022233073832467198	-0.0010271724691847338	0.000713300592906307	0.40625
llama_tulu	layers.17.mlp.up_proj	17	up_proj	64	0.8002676182659343	0.8006240960094146	-0.00035647774348035455	-0.0010082804030389525	0.00029535766225308164	0.390625
llama_tulu	layers.17.self_attn.k_proj	17	k_proj	64	0.8002676182659343	0.8001839915523306	8.362671360373497e-05	-0.00040439735748805107	0.0005645733268465846	0.4375
llama_tulu	layers.17.self_attn.o_proj	17	o_proj	64	0.8002676182659343	0.8005910077481531	-0.0003233894822187722	-0.0009428751858649775	0.00025118694175034733	0.40625
llama_tulu	layers.17.self_attn.q_proj	17	q_proj	64	0.8002676182659343	0.800045594223775	0.00022202404215931892	-0.00033220304758287963	0.0007836128468625242	0.515625
llama_tulu	layers.17.self_attn.v_proj	17	v_proj	64	0.8002676182659343	0.8000457552261651	0.00022186303976923227	-0.00036005871079396455	0.0008682165149366482	0.515625
llama_tulu	layers.18.mlp.down_proj	18	down_proj	64	0.8002676182659343	0.8000748961931095	0.00019272207282483578	-0.0003792464733123779	0.0007956487475894389	0.5625
llama_tulu	layers.18.mlp.gate_proj	18	gate_proj	64	0.8002676182659343	0.8004482202231884	-0.00018060195725411177	-0.0011086761718615888	0.0009041129582328718	0.421875
llama_tulu	layers.18.mlp.up_proj	18	up_proj	64	0.8002676182659343	0.8000253917416558	0.00024222652427852154	-0.00025885412469506264	0.0007507770031224929	0.515625
llama_tulu	layers.18.self_attn.k_proj	18	k_proj	64	0.8002676182659343	0.7998154686647467	0.000452149601187557	-0.00013442891649901868	0.0010633971134666347	0.515625
llama_tulu	layers.18.self_attn.o_proj	18	o_proj	64	0.8002676182659343	0.8000487621757202	0.00021885609021410346	-0.00022970388672547413	0.0006972729461267587	0.546875
llama_tulu	layers.18.self_attn.q_proj	18	q_proj	64	0.8002676182659343	0.8003974460880272	-0.00012982782209292054	-0.0007766585273202509	0.0005195231307880016	0.46875
llama_tulu	layers.18.self_attn.v_proj	18	v_proj	64	0.8002676182659343	0.8000112953595817	0.0002563229063525796	-0.0003261841891799122	0.000807945238193497	0.5625
llama_tulu	layers.19.mlp.down_proj	19	down_proj	64	0.8002676182659343	0.8005594135029241	-0.00029179523698985577	-0.0008919838524889201	0.00027199430041946465	0.4375
llama_tulu	layers.19.mlp.gate_proj	19	gate_proj	64	0.8002676182659343	0.8014281642972492	-0.0011605460313148797	-0.0021608334485790693	-0.00010950977157335741	0.328125
llama_tulu	layers.19.mlp.up_proj	19	up_proj	64	0.8002676182659343	0.8005703018279746	-0.000302683562040329	-0.0008881400804966688	0.0002582430082838981	0.421875
llama_tulu	layers.19.self_attn.k_proj	19	k_proj	64	0.8002676182659343	0.8000522395595908	0.000215378706343472	-0.000386323215207085	0.0008137082564644515	0.5
llama_tulu	layers.19.self_attn.o_proj	19	o_proj	64	0.8002676182659343	0.8004615946556441	-0.00019397638970986009	-0.0007680616807192564	0.00038500696100527413	0.515625
llama_tulu	layers.19.self_attn.q_proj	19	q_proj	64	0.8002676182659343	0.7995875205378979	0.000680097728036344	3.442989836912603e-05	0.0013405755831627174	0.640625
llama_tulu	layers.19.self_attn.v_proj	19	v_proj	64	0.8002676182659343	0.7997680278494954	0.0004995904164388776	-0.00017186355544254183	0.001202383800409734	0.484375
llama_tulu	layers.2.mlp.down_proj	2	down_proj	64	0.8002676182659343	0.8000165612320416	0.00025105703389272094	-0.0002501790368114598	0.0008103677580947985	0.5
llama_tulu	layers.2.mlp.gate_proj	2	gate_proj	64	0.8002676182659343	0.8003507640678436	-8.31458019092679e-05	-0.0006158878008136526	0.0004328069509938356	0.46875
llama_tulu	layers.2.mlp.up_proj	2	up_proj	64	0.8002676182659343	0.8002222307841294	4.5387481804937124e-05	-0.0005308754218276591	0.0006336034231935624	0.421875
llama_tulu	layers.2.self_attn.k_proj	2	k_proj	64	0.8002676182659343	0.799870325543452	0.00039729272248223424	-0.00015282057429431007	0.000970307787065394	0.5
llama_tulu	layers.2.self_attn.o_proj	2	o_proj	64	0.8002676182659343	0.79976839578012	0.0004992224858142436	-0.0001839331060182303	0.0012371903503662904	0.546875
llama_tulu	layers.2.self_attn.q_proj	2	q_proj	64	0.8002676182659343	0.8005212731659412	-0.0002536549000069499	-0.0009613558271666989	0.0003859570220811292	0.484375
llama_tulu	layers.2.self_attn.v_proj	2	v_proj	64	0.8002676182659343	0.7999641966307536	0.00030342163518071175	-0.00037025687634013594	0.0011250373616348947	0.484375
llama_tulu	layers.20.mlp.down_proj	20	down_proj	64	0.8002676182659343	0.7998161261202767	0.00045149214565753937	-0.00011459323577582836	0.0010547416051849721	0.5
llama_tulu	layers.20.mlp.gate_proj	20	gate_proj	64	0.8002676182659343	0.8004287907970138	-0.00016117253107950091	-0.000875337426259648	0.0005797205827548168	0.390625
llama_tulu	layers.20.mlp.up_proj	20	up_proj	64	0.8002676182659343	0.7999342082766816	0.0003334099892526865	-0.0004288623051252216	0.0011910550820175558	0.609375
llama_tulu	layers.20.self_attn.k_proj	20	k_proj	64	0.8002676182659343	0.8006481237243861	-0.0003805054584518075	-0.0008669538568938151	9.999005123972875e-05	0.4375
llama_tulu	layers.20.self_attn.o_proj	20	o_proj	64	0.8002676182659343	0.8005066977930255	-0.00023907952709123492	-0.0007996661734068766	0.00024686948891030583	0.4375
llama_tulu	layers.20.self_attn.q_proj	20	q_proj	64	0.8002676182659343	0.8002534914994612	1.4126766473054886e-05	-0.0006216475041583181	0.0006770921812858425	0.4375
llama_tulu	layers.20.self_attn.v_proj	20	v_proj	64	0.8002676182659343	0.8003727889736183	-0.00010517070768401027	-0.0007151300305849873	0.000415029376745223	0.515625
llama_tulu	layers.21.mlp.down_proj	21	down_proj	64	0.8002676182659343	0.8006368118803948	-0.0003691936144605279	-0.0011294212221400813	0.0003194971417542545	0.5
llama_tulu	layers.21.mlp.gate_proj	21	gate_proj	64	0.8002676182659343	0.8006605747505091	-0.00039295648457482457	-0.0014090529060922564	0.0006183704172144633	0.375
llama_tulu	layers.21.mlp.up_proj	21	up_proj	64	0.8002676182659343	0.8007525907014497	-0.00048497243551537395	-0.001303009520052001	0.00028265062428545196	0.4375
llama_tulu	layers.21.self_attn.k_proj	21	k_proj	64	0.8002676182659343	0.7997442009509541	0.0005234173149801791	-0.0003517714896588586	0.001516886115132365	0.53125
llama_tulu	layers.21.self_attn.o_proj	21	o_proj	64	0.8002676182659343	0.8001013970351778	0.00016622123075649142	-0.0003277188894571736	0.0006313936260994523	0.5625
llama_tulu	layers.21.self_attn.q_proj	21	q_proj	64	0.8002676182659343	0.8004126579035074	-0.00014503963757306337	-0.0008433269977103919	0.0004773970373207695	0.515625
llama_tulu	layers.21.self_attn.v_proj	21	v_proj	64	0.8002676182659343	0.8002271891455166	4.042912041768432e-05	-0.00041508160065859554	0.00048510363412788054	0.4375
llama_tulu	layers.22.mlp.down_proj	22	down_proj	64	0.8002676182659343	0.8000907525420189	0.00017686572391539812	-0.00036170171515550467	0.0007150346384150906	0.484375
llama_tulu	layers.22.mlp.gate_proj	22	gate_proj	64	0.8002676182659343	0.8008469033520669	-0.000579285086132586	-0.0013793366466416045	0.00030367057770490624	0.375
llama_tulu	layers.22.mlp.up_proj	22	up_proj	64	0.8002676182659343	0.8003086128737777	-4.099460784345865e-05	-0.0005817765486426651	0.0005962926836218682	0.453125
llama_tulu	layers.22.self_attn.k_proj	22	k_proj	64	0.8002676182659343	0.8003084266674705	-4.080840153619647e-05	-0.0006231206556549296	0.0005354736786102871	0.453125
llama_tulu	layers.22.self_attn.o_proj	22	o_proj	64	0.8002676182659343	0.8004138846299611	-0.0001462663640268147	-0.0008264953008620069	0.0004918402992188923	0.484375
llama_tulu	layers.22.self_attn.q_proj	22	q_proj	64	0.8002676182659343	0.8003785627661273	-0.00011094450019299984	-0.0006687643472105265	0.0004413693095557391	0.5
llama_tulu	layers.22.self_attn.v_proj	22	v_proj	64	0.8002676182659343	0.8000775898690335	0.00019002839690074325	-0.0003776531186304055	0.0008120835525915018	0.53125
llama_tulu	layers.23.mlp.down_proj	23	down_proj	64	0.8002676182659343	0.8000836502760649	0.00018396798986941576	-0.0002712315588723868	0.0006553890911163753	0.53125
llama_tulu	layers.23.mlp.gate_proj	23	gate_proj	64	0.8002676182659343	0.8008325210539624	-0.000564902788028121	-0.0011946948303375392	0.00011821364751085594	0.359375
llama_tulu	layers.23.mlp.up_proj	23	up_proj	64	0.8002676182659343	0.8003159707877785	-4.835252184420824e-05	-0.0006637327634962275	0.000544253914267756	0.5
llama_tulu	layers.23.self_attn.k_proj	23	k_proj	64	0.8002676182659343	0.8005598383606412	-0.00029222009470686316	-0.0006786214085877873	0.00011447350698290387	0.421875
llama_tulu	layers.23.self_attn.o_proj	23	o_proj	64	0.8002676182659343	0.8002536956337281	1.3922632206231356e-05	-0.0004232730556395836	0.0004214170578052287	0.5625
llama_tulu	layers.23.self_attn.q_proj	23	q_proj	64	0.8002676182659343	0.7999499920406379	0.00031762622529640794	-0.00030836736841592937	0.0009972507279599082	0.484375
llama_tulu	layers.23.self_attn.v_proj	23	v_proj	64	0.8002676182659343	0.8005380548420362	-0.00027043657610192895	-0.0009120621005422435	0.00032887864799704394	0.46875
llama_tulu	layers.24.mlp.down_proj	24	down_proj	64	0.8002676182659343	0.8001541588455439	0.00011345942039042711	-0.0006276707834331318	0.0008636315818876028	0.5625
llama_tulu	layers.24.mlp.gate_proj	24	gate_proj	64	0.8002676182659343	0.8005604745703749	-0.00029285630444064736	-0.0010981191881000996	0.0006133900897111735	0.40625
llama_tulu	layers.24.mlp.up_proj	24	up_proj	64	0.8002676182659343	0.8002181822666898	4.943599924445152e-05	-0.0006437497271690517	0.0007115029322449116	0.5625
llama_tulu	layers.24.self_attn.k_proj	24	k_proj	64	0.8002676182659343	0.7998936651274562	0.0003739531384781003	-0.00023835118336137384	0.0010502192861167711	0.53125
llama_tulu	layers.24.self_attn.o_proj	24	o_proj	64	0.8002676182659343	0.8003912065760233	-0.00012358831008896232	-0.0006982257022173144	0.0004858806525589896	0.4375
llama_tulu	layers.24.self_attn.q_proj	24	q_proj	64	0.8002676182659343	0.8000457513844594	0.00022186688147485256	-0.00028850948438048364	0.000712721899617463	0.515625
llama_tulu	layers.24.self_attn.v_proj	24	v_proj	64	0.8002676182659343	0.800640165747609	-0.000372547481674701	-0.0009219862869940697	0.00016278842376777852	0.421875
llama_tulu	layers.25.mlp.down_proj	25	down_proj	64	0.8002676182659343	0.8003985371324234	-0.00013091886648908257	-0.0006532132858410478	0.0003474661047221152	0.46875
llama_tulu	layers.25.mlp.gate_proj	25	gate_proj	64	0.8002676182659343	0.8010521216783673	-0.0007845034124329686	-0.0014898386609274894	-0.00010598947410471843	0.453125
llama_tulu	layers.25.mlp.up_proj	25	up_proj	64	0.8002676182659343	0.8003173808683641	-4.976260242983699e-05	-0.00062488720723195	0.0005890197964617975	0.421875
llama_tulu	layers.25.self_attn.k_proj	25	k_proj	64	0.8002676182659343	0.8004143391735852	-0.00014672090765088797	-0.0006502725242171437	0.00039689803088549525	0.421875
llama_tulu	layers.25.self_attn.o_proj	25	o_proj	64	0.8002676182659343	0.8002000753767788	6.754288915544748e-05	-0.0003286568826297298	0.00047816333244554677	0.484375
llama_tulu	layers.25.self_attn.q_proj	25	q_proj	64	0.8002676182659343	0.8003404007758945	-7.278250996023417e-05	-0.0005653307045577093	0.0004280780180124562	0.515625
llama_tulu	layers.25.self_attn.v_proj	25	v_proj	64	0.8002676182659343	0.8000964401289821	0.0001711781369522214	-0.000312023310107179	0.0006399952340871093	0.53125
llama_tulu	layers.26.mlp.down_proj	26	down_proj	64	0.8002676182659343	0.800287653633859	-2.003536792472005e-05	-0.0004860683460719883	0.00045526289468398305	0.4375
llama_tulu	layers.26.mlp.gate_proj	26	gate_proj	64	0.8002676182659343	0.800594286294654	-0.0003266680287197232	-0.0012856813991675153	0.0006162238889373835	0.4375
llama_tulu	layers.26.mlp.up_proj	26	up_proj	64	0.8002676182659343	0.8007411706494167	-0.0004735523834824562	-0.001234559342265129	0.00026194367674179346	0.453125
llama_tulu	layers.26.self_attn.k_proj	26	k_proj	64	0.8002676182659343	0.8003616076894104	-9.398942347615957e-05	-0.0006603981426451355	0.0004096760007087131	0.53125
llama_tulu	layers.26.self_attn.o_proj	26	o_proj	64	0.8002676182659343	0.8005158624146134	-0.0002482441486790776	-0.0007162681518821046	0.00022776340483687794	0.421875
llama_tulu	layers.26.self_attn.q_proj	26	q_proj	64	0.8002676182659343	0.7996608248213306	0.0006067934446036816	-5.3979473887011405e-05	0.0014228160725906491	0.546875
llama_tulu	layers.26.self_attn.v_proj	26	v_proj	64	0.8002676182659343	0.8003515502205119	-8.393195457756519e-05	-0.0005943836411461234	0.0004321715154219417	0.46875
llama_tulu	layers.27.mlp.down_proj	27	down_proj	64	0.8002676182659343	0.800504386308603	-0.00023676804266870022	-0.0006990217487327754	0.00021725605474784963	0.53125
llama_tulu	layers.27.mlp.gate_proj	27	gate_proj	64	0.8002676182659343	0.8003397900029086	-7.217173697426915e-05	-0.00092824781750096	0.0008988965360913425	0.375
llama_tulu	layers.27.mlp.up_proj	27	up_proj	64	0.8002676182659343	0.7998909236048348	0.0003766946610994637	-0.0003480710132862441	0.00119358488736907	0.484375
llama_tulu	layers.27.self_attn.k_proj	27	k_proj	64	0.8002676182659343	0.8000908599933609	0.00017675827257335186	-0.0003102423332165927	0.00066693474072963	0.59375
llama_tulu	layers.27.self_attn.o_proj	27	o_proj	64	0.8002676182659343	0.800174665171653	9.29530942812562e-05	-0.0003822609462076798	0.0005760754778748376	0.546875
llama_tulu	layers.27.self_attn.q_proj	27	q_proj	64	0.8002676182659343	0.8005515680415556	-0.000283949775621295	-0.0008702426799573004	0.0002650131122209123	0.484375
llama_tulu	layers.27.self_attn.v_proj	27	v_proj	64	0.8002676182659343	0.8002014954690821	6.612279685214162e-05	-0.00046325600706040857	0.0006018902640789728	0.5
llama_tulu	layers.28.mlp.down_proj	28	down_proj	64	0.8002676182659343	0.8000091918511316	0.0002584264148026705	-0.0002317685226444155	0.000752139207907021	0.546875
llama_tulu	layers.28.mlp.gate_proj	28	gate_proj	64	0.8002676182659343	0.8004406523541547	-0.0001730340882204473	-0.0011057851093937642	0.000900967174675315	0.4375
llama_tulu	layers.28.mlp.up_proj	28	up_proj	64	0.8002676182659343	0.8004942771513015	-0.00022665888536721468	-0.0007832287781639024	0.00035193013318348673	0.484375
llama_tulu	layers.28.self_attn.k_proj	28	k_proj	64	0.8002676182659343	0.8002801178372465	-1.2499571312218904e-05	-0.00045040257537039	0.00042538594716461347	0.46875
llama_tulu	layers.28.self_attn.o_proj	28	o_proj	64	0.8002676182659343	0.8001986506278627	6.896763807162642e-05	-0.00035338420420885083	0.0004894371028058228	0.546875
llama_tulu	layers.28.self_attn.q_proj	28	q_proj	64	0.8002676182659343	0.8000322971493006	0.00023532111663371325	-0.00040898894367273896	0.0010581383539829403	0.515625
llama_tulu	layers.28.self_attn.v_proj	28	v_proj	64	0.8002676182659343	0.8003047315287404	-3.711326280608773e-05	-0.00041637940885266286	0.00033928577613551164	0.484375
llama_tulu	layers.29.mlp.down_proj	29	down_proj	64	0.8002676182659343	0.8003036201116629	-3.6001845728605986e-05	-0.0005752467244747095	0.0005624116005492392	0.46875
llama_tulu	layers.29.mlp.gate_proj	29	gate_proj	64	0.8002676182659343	0.800934542727191	-0.0006669244612567127	-0.0016366294425097295	0.00017170498758787203	0.40625
llama_tulu	layers.29.mlp.up_proj	29	up_proj	64	0.8002676182659343	0.799937927396968	0.0003296908689662814	-0.0006087468209443614	0.0013007999048568306	0.5625
llama_tulu	layers.29.self_attn.k_proj	29	k_proj	64	0.8002676182659343	0.8004764563520439	-0.0002088380861096084	-0.0006974136907956563	0.0002979349548695606	0.46875
llama_tulu	layers.29.self_attn.o_proj	29	o_proj	64	0.8002676182659343	0.8004438207135536	-0.00017620244761928916	-0.0007614751870278269	0.0003913238353561607	0.4375
llama_tulu	layers.29.self_attn.q_proj	29	q_proj	64	0.8002676182659343	0.8000822621979751	0.00018535606795921922	-0.0002645961139933206	0.0006433710339479145	0.515625
llama_tulu	layers.29.self_attn.v_proj	29	v_proj	64	0.8002676182659343	0.7998485268326476	0.00041909143328666687	4.963367246091463e-07	0.0008618931053206324	0.53125
llama_tulu	layers.3.mlp.down_proj	3	down_proj	64	0.8002676182659343	0.8003664701827802	-9.88519168458879e-05	-0.0007766876005916856	0.0005179992018383925	0.5625
llama_tulu	layers.3.mlp.gate_proj	3	gate_proj	64	0.8002676182659343	0.8003040447947569	-3.6426528822630644e-05	-0.0009106045195949264	0.000753093617095146	0.546875
