task	module	layer	module_type	samples	baseline_nll	edited_nll	utility	utility_ci_low	utility_ci_high	fraction_examples_benefit
qwen_magicoder	layers.12.mlp.down_proj	12	down_proj	61	0.8585859731328292	0.8588810003683215	-0.0002950272354923311	-0.0007323472928561148	0.00014376723070125104	0.47540983606557374
qwen_magicoder	layers.12.mlp.gate_proj	12	gate_proj	61	0.8585859731328292	0.8589692047384919	-0.0003832316056626742	-0.0008519267693894809	6.759479397633e-05	0.47540983606557374
qwen_magicoder	layers.12.mlp.up_proj	12	up_proj	61	0.8585859731328292	0.858714368988256	-0.00012839585542678833	-0.0006138344341125645	0.00037248928832714665	0.5081967213114754
qwen_magicoder	layers.12.self_attn.k_proj	12	k_proj	61	0.8585859731328292	0.8586470792528058	-6.110611997666906e-05	-0.0005955722518875951	0.00046725559857536405	0.5245901639344263
qwen_magicoder	layers.12.self_attn.o_proj	12	o_proj	61	0.8585859731328292	0.8590556890016696	-0.0004697158688404521	-0.0009498283633443175	9.336701182068125e-06	0.39344262295081966
qwen_magicoder	layers.12.self_attn.q_proj	12	q_proj	61	0.8585859731328292	0.8589868143689438	-0.00040084123611450195	-0.0009407519805626791	0.00015226517055855362	0.4098360655737705
qwen_magicoder	layers.12.self_attn.v_proj	12	v_proj	61	0.8585859731328292	0.8586210299466477	-3.505681381850946e-05	-0.0005554178699118192	0.0004721106075849685	0.47540983606557374
qwen_magicoder	layers.13.mlp.down_proj	13	down_proj	61	0.8585859731328292	0.8587483906599341	-0.00016241752710498747	-0.0006540409793130687	0.0003387119926390092	0.5409836065573771
qwen_magicoder	layers.13.mlp.gate_proj	13	gate_proj	61	0.8585859731328292	0.8589631043008117	-0.0003771311679824454	-0.0009095466802599	0.00014137690123475942	0.4098360655737705
qwen_magicoder	layers.13.mlp.up_proj	13	up_proj	61	0.8585859731328292	0.8586318539302857	-4.5880797456522455e-05	-0.0005325269503671614	0.0004262451723706513	0.47540983606557374
qwen_magicoder	layers.13.self_attn.k_proj	13	k_proj	61	0.8585859731328292	0.8586200704095793	-3.409727675015809e-05	-0.00048114868705389927	0.00042474559951023895	0.4098360655737705
qwen_magicoder	layers.13.self_attn.o_proj	13	o_proj	61	0.8585859731328292	0.8585648804170186	2.109271581055688e-05	-0.00043603947660962085	0.0004739081212243091	0.47540983606557374
qwen_magicoder	layers.13.self_attn.q_proj	13	q_proj	61	0.8585859731328292	0.8587825672059762	-0.0001965940731470702	-0.0006620553795431481	0.00029523525325978356	0.4098360655737705
qwen_magicoder	layers.13.self_attn.v_proj	13	v_proj	61	0.8585859731328292	0.8589164185963694	-0.0003304454635401241	-0.0008173151644038372	0.00014223077135985007	0.45901639344262296
qwen_magicoder	layers.14.mlp.down_proj	14	down_proj	61	0.8585859731328292	0.8589545394309231	-0.0003685662980939521	-0.0008877404034137726	0.00015647063245538797	0.39344262295081966
qwen_magicoder	layers.14.mlp.gate_proj	14	gate_proj	61	0.8585859731328292	0.8588479690131594	-0.0002619958803301952	-0.0007315458516117002	0.0002081005543958941	0.4262295081967213
qwen_magicoder	layers.14.mlp.up_proj	14	up_proj	61	0.8585859731328292	0.8589511661500228	-0.0003651930171935285	-0.0008319210138965826	9.81021428205919e-05	0.4426229508196721
qwen_magicoder	layers.14.self_attn.k_proj	14	k_proj	61	0.8585859731328292	0.8588888060118332	-0.0003028328790039313	-0.0007700334379418951	0.00015933004314782153	0.47540983606557374
qwen_magicoder	layers.14.self_attn.o_proj	14	o_proj	61	0.8585859731328292	0.8590217820200764	-0.00043580888724717936	-0.0008565488897386144	-2.860009181695085e-06	0.4098360655737705
qwen_magicoder	layers.14.self_attn.q_proj	14	q_proj	61	0.8585859731328292	0.8586377223007015	-5.174916787225692e-05	-0.0005589142350144073	0.0004055541314062525	0.5081967213114754
qwen_magicoder	layers.14.self_attn.v_proj	14	v_proj	61	0.8585859731328292	0.8588863149529598	-0.0003003418201305827	-0.0008695230804017333	0.00026647201510237846	0.4426229508196721
qwen_magicoder	layers.15.mlp.down_proj	15	down_proj	61	0.8585859731328292	0.8588115657206441	-0.00022559258781495642	-0.0006898727512261906	0.0002285326907380676	0.4098360655737705
qwen_magicoder	layers.15.mlp.gate_proj	15	gate_proj	61	0.8585859731328292	0.8590196109697467	-0.000433637836917502	-0.000863751008740214	-1.5092595312440066e-05	0.4098360655737705
qwen_magicoder	layers.15.mlp.up_proj	15	up_proj	61	0.8585859731328292	0.8588198148569123	-0.00023384172408307186	-0.0006691199589948186	0.0001793822670569183	0.45901639344262296
qwen_magicoder	layers.15.self_attn.k_proj	15	k_proj	61	0.8585859731328292	0.8587524515927815	-0.00016647845995230754	-0.0006761109853377107	0.00036071997563369857	0.5245901639344263
qwen_magicoder	layers.15.self_attn.o_proj	15	o_proj	61	0.8585859731328292	0.8586401128378071	-5.413970497787976e-05	-0.0005549183603925782	0.00043626038632431943	0.5737704918032787
qwen_magicoder	layers.15.self_attn.q_proj	15	q_proj	61	0.8585859731328292	0.8587413636631653	-0.0001553905303360986	-0.0006011955623255401	0.0003174622588958893	0.4918032786885246
qwen_magicoder	layers.15.self_attn.v_proj	15	v_proj	61	0.8585859731328292	0.858999610557908	-0.00041363742507872033	-0.0008696541739780395	5.710183597001851e-05	0.3770491803278688
qwen_magicoder	layers.16.mlp.down_proj	16	down_proj	61	0.8585859731328292	0.8587215277748029	-0.0001355546419737769	-0.0005771111269466212	0.0003044218802061235	0.4426229508196721
qwen_magicoder	layers.16.mlp.gate_proj	16	gate_proj	61	0.8585859731328292	0.8588346969641623	-0.00024872383133309786	-0.0007067430092663062	0.00020262702810959683	0.4098360655737705
qwen_magicoder	layers.16.mlp.up_proj	16	up_proj	61	0.8585859731328292	0.8587014465058436	-0.0001154733730144188	-0.0005595814680955449	0.00031747606995164335	0.4918032786885246
qwen_magicoder	layers.16.self_attn.k_proj	16	k_proj	61	0.8585859731328292	0.8587113213343699	-0.00012534820154064993	-0.0006480396374082956	0.00037717907460498013	0.45901639344262296
qwen_magicoder	layers.16.self_attn.o_proj	16	o_proj	61	0.8585859731328292	0.8588934714188341	-0.00030749828600492636	-0.0007935089227117476	0.00017829126999026348	0.4426229508196721
qwen_magicoder	layers.16.self_attn.q_proj	16	q_proj	61	0.8585859731328292	0.8586292483034681	-4.3275170638913015e-05	-0.0005015345626190061	0.00043723062902200374	0.5573770491803278
qwen_magicoder	layers.16.self_attn.v_proj	16	v_proj	61	0.8585859731328292	0.8589279970428982	-0.0003420239100690748	-0.0008607031380543943	0.0001693868795867815	0.4918032786885246
qwen_magicoder	layers.17.mlp.down_proj	17	down_proj	61	0.8585859731328292	0.8587844481722253	-0.00019847503939612968	-0.0006637609823316824	0.0002895564024077086	0.4098360655737705
qwen_magicoder	layers.17.mlp.gate_proj	17	gate_proj	61	0.8585859731328292	0.8588668447537501	-0.0002808716209208379	-0.0008080589264386989	0.00023843206343103618	0.4426229508196721
qwen_magicoder	layers.17.mlp.up_proj	17	up_proj	61	0.8585859731328292	0.8586688546127961	-8.28814799668359e-05	-0.0006747681586468805	0.000506894064487003	0.4918032786885246
qwen_magicoder	layers.17.self_attn.k_proj	17	k_proj	61	0.8585859731328292	0.8586878904797992	-0.0001019173469699797	-0.0005627426211951209	0.0003709326085985684	0.4262295081967213
qwen_magicoder	layers.17.self_attn.o_proj	17	o_proj	61	0.8585859731328292	0.8587859789611864	-0.0002000058283571337	-0.0006081499037195424	0.00018782144198652137	0.47540983606557374
qwen_magicoder	layers.17.self_attn.q_proj	17	q_proj	61	0.8585859731328292	0.8588590457058344	-0.000273072573005176	-0.0007663862321709023	0.0002046424529102979	0.4918032786885246
qwen_magicoder	layers.17.self_attn.v_proj	17	v_proj	61	0.8585859731328292	0.8590914633918981	-0.0005054902590689112	-0.0010453309253102444	1.0238593963325693e-05	0.45901639344262296
qwen_magicoder	layers.18.mlp.down_proj	18	down_proj	61	0.8585859731328292	0.8586929565081831	-0.00010698337535389134	-0.0005743044688076269	0.000372566307177309	0.4262295081967213
qwen_magicoder	layers.18.mlp.gate_proj	18	gate_proj	61	0.8585859731328292	0.8589699414909863	-0.000383968358157111	-0.0008739880118213716	0.0001045621290314392	0.4098360655737705
qwen_magicoder	layers.18.mlp.up_proj	18	up_proj	61	0.8585859731328292	0.8586206422721754	-3.466913934613838e-05	-0.0005318779376198033	0.00044859431561876427	0.47540983606557374
qwen_magicoder	layers.18.self_attn.k_proj	18	k_proj	61	0.8585859731328292	0.858747599066281	-0.0001616259334517307	-0.0006462236469397779	0.00032894228753007796	0.4918032786885246
qwen_magicoder	layers.18.self_attn.o_proj	18	o_proj	61	0.8585859731328292	0.8587459131586747	-0.00015994002584551203	-0.000596300017882566	0.00027273195322419724	0.45901639344262296
qwen_magicoder	layers.18.self_attn.q_proj	18	q_proj	61	0.8585859731328292	0.8587406401018627	-0.0001546669690335383	-0.0006232728540408807	0.0003203364974651179	0.4426229508196721
qwen_magicoder	layers.18.self_attn.v_proj	18	v_proj	61	0.8585859731328292	0.8590122482082883	-0.00042627507545908944	-0.0009219567306706163	3.7005061253171964e-05	0.4262295081967213
qwen_magicoder	layers.19.mlp.down_proj	19	down_proj	61	0.8585859731328292	0.8586478395784487	-6.186644561955186e-05	-0.0005055576196459473	0.0003734884569879434	0.4918032786885246
qwen_magicoder	layers.19.mlp.gate_proj	19	gate_proj	61	0.8585859731328292	0.8590545870485853	-0.0004686139157561005	-0.0010495470134449787	0.00010807986875049394	0.4098360655737705
qwen_magicoder	layers.19.mlp.up_proj	19	up_proj	61	0.8585859731328292	0.8587431486268513	-0.0001571754940220567	-0.0007066537427609083	0.00037492809237026694	0.5081967213114754
qwen_magicoder	layers.19.self_attn.k_proj	19	k_proj	61	0.8585859731328292	0.8589625744546046	-0.00037660132177540516	-0.0009002337445978258	0.00015191413828583985	0.4918032786885246
qwen_magicoder	layers.19.self_attn.o_proj	19	o_proj	61	0.8585859731328292	0.8589251405391537	-0.0003391674063244804	-0.0009221887979351107	0.00025415167090345566	0.5081967213114754
qwen_magicoder	layers.19.self_attn.q_proj	19	q_proj	61	0.8585859731328292	0.8588454388692731	-0.0002594657364438792	-0.0008065353162953111	0.00027194594750638856	0.47540983606557374
qwen_magicoder	layers.19.self_attn.v_proj	19	v_proj	61	0.8585859731328292	0.8589574962121541	-0.00037152307932494116	-0.0008930847842673786	0.00015074034816906043	0.39344262295081966
qwen_magicoder	layers.2.mlp.down_proj	2	down_proj	61	0.8585859731328292	0.8586274468507923	-4.1473717963109254e-05	-0.0005533017279183278	0.00046974199472880744	0.4918032786885246
qwen_magicoder	layers.2.mlp.gate_proj	2	gate_proj	61	0.8585859731328292	0.8587017517353668	-0.00011577860253756164	-0.0005696165634960425	0.0003476443654689632	0.45901639344262296
qwen_magicoder	layers.2.mlp.up_proj	2	up_proj	61	0.8585859731328292	0.8586835061184696	-9.753298564035384e-05	-0.0005859765483707678	0.00040221312617669274	0.4918032786885246
qwen_magicoder	layers.2.self_attn.k_proj	2	k_proj	61	0.8585859731328292	0.8587078461881543	-0.0001218730553251798	-0.0005472090003676101	0.00029812901296087944	0.47540983606557374
qwen_magicoder	layers.2.self_attn.o_proj	2	o_proj	61	0.8585859731328292	0.8585612164413343	2.4756691494926076e-05	-0.0004407630531025715	0.00047473937395166175	0.47540983606557374
qwen_magicoder	layers.2.self_attn.q_proj	2	q_proj	61	0.8585859731328292	0.8589934529583962	-0.0004074798255670266	-0.0008901575732915128	8.080940021843115e-05	0.4918032786885246
qwen_magicoder	layers.2.self_attn.v_proj	2	v_proj	61	0.8585859731328292	0.8587395394923257	-0.0001535663594965075	-0.0007103688526348988	0.00035680650931889764	0.45901639344262296
qwen_magicoder	layers.20.mlp.down_proj	20	down_proj	61	0.8585859731328292	0.8588217167092151	-0.0002357435763859358	-0.0007498547923369485	0.0002861457708917679	0.5245901639344263
qwen_magicoder	layers.20.mlp.gate_proj	20	gate_proj	61	0.8585859731328292	0.8588759474089889	-0.00028997427615963045	-0.0007726947151002337	0.00019448545501857498	0.3770491803278688
qwen_magicoder	layers.20.mlp.up_proj	20	up_proj	61	0.8585859731328292	0.858894376359025	-0.0003084032261957888	-0.000772279152860407	0.00015214566813140533	0.4426229508196721
qwen_magicoder	layers.20.self_attn.k_proj	20	k_proj	61	0.8585859731328292	0.8588858504520088	-0.00029987731917959745	-0.0008397187060508571	0.00022281665416037323	0.5081967213114754
qwen_magicoder	layers.20.self_attn.o_proj	20	o_proj	61	0.8585859731328292	0.8590347001054248	-0.00044872697259559004	-0.0009446507838905834	6.889088964853117e-05	0.3770491803278688
qwen_magicoder	layers.20.self_attn.q_proj	20	q_proj	61	0.8585859731328292	0.8586251396136205	-3.916648079137333e-05	-0.0004869571932759441	0.00043770069958733713	0.47540983606557374
qwen_magicoder	layers.20.self_attn.v_proj	20	v_proj	61	0.8585859731328292	0.8587536237767486	-0.00016765064391933504	-0.0007063830027081927	0.00036290839436601267	0.47540983606557374
qwen_magicoder	layers.21.mlp.down_proj	21	down_proj	61	0.8585859731328292	0.8592991940066462	-0.0007132208738170686	-0.0011730241115953102	-0.00026783150483350286	0.3114754098360656
qwen_magicoder	layers.21.mlp.gate_proj	21	gate_proj	61	0.8585859731328292	0.8590502009772863	-0.0004642278444571573	-0.001037857339518969	0.00011618716306373693	0.4262295081967213
qwen_magicoder	layers.21.mlp.up_proj	21	up_proj	61	0.8585859731328292	0.8589783716397207	-0.000392398506891532	-0.0008295086594145806	8.47660951682777e-05	0.4262295081967213
qwen_magicoder	layers.21.self_attn.k_proj	21	k_proj	61	0.8585859731328292	0.8587075561040738	-0.00012158297124456187	-0.0005930954498834297	0.00034543606834333405	0.5081967213114754
qwen_magicoder	layers.21.self_attn.o_proj	21	o_proj	61	0.8585859731328292	0.8588703197778248	-0.0002843466449956425	-0.000724634546481195	0.00015564149276154937	0.47540983606557374
qwen_magicoder	layers.21.self_attn.q_proj	21	q_proj	61	0.8585859731328292	0.8588380646265921	-0.00025209149376290743	-0.0006215057412131888	0.00011383426360419489	0.45901639344262296
qwen_magicoder	layers.21.self_attn.v_proj	21	v_proj	61	0.8585859731328292	0.8586166333712515	-3.066023842233126e-05	-0.00045977926156559926	0.0003719520129141258	0.5245901639344263
qwen_magicoder	layers.22.mlp.down_proj	22	down_proj	61	0.8585859731328292	0.85856893841849	1.7034714339209383e-05	-0.0004753057157895604	0.000492784057240017	0.5409836065573771
qwen_magicoder	layers.22.mlp.gate_proj	22	gate_proj	61	0.8585859731328292	0.8589026099834286	-0.0003166368505993827	-0.0008697717038334393	0.0002476151177629092	0.4098360655737705
qwen_magicoder	layers.22.mlp.up_proj	22	up_proj	61	0.8585859731328292	0.8591896221041679	-0.0006036489713387411	-0.0011946875296655248	-3.9548121514867675e-05	0.4426229508196721
qwen_magicoder	layers.22.self_attn.k_proj	22	k_proj	61	0.8585859731328292	0.8587663755065105	-0.00018040237368130294	-0.0006343827109600677	0.0002768935421939755	0.4262295081967213
qwen_magicoder	layers.22.self_attn.o_proj	22	o_proj	61	0.8585859731328292	0.8587796126232773	-0.0001936394904480606	-0.0006449500159894833	0.0002644474419658301	0.4918032786885246
qwen_magicoder	layers.22.self_attn.q_proj	22	q_proj	61	0.8585859731328292	0.8588775247335434	-0.0002915516007141989	-0.0007691317253181192	0.00018922619399477217	0.3442622950819672
qwen_magicoder	layers.22.self_attn.v_proj	22	v_proj	61	0.8585859731328292	0.8586975172406337	-0.00011154410780453291	-0.0005320372334757789	0.00030990585257283944	0.45901639344262296
qwen_magicoder	layers.23.mlp.down_proj	23	down_proj	61	0.8585859731328292	0.8585834644857	2.50864712918391e-06	-0.0005342240002555924	0.000500510620777724	0.47540983606557374
qwen_magicoder	layers.23.mlp.gate_proj	23	gate_proj	61	0.8585859731328292	0.8592662447300113	-0.0006802715971821644	-0.001139926021827049	-0.00022063554554689166	0.32786885245901637
qwen_magicoder	layers.23.mlp.up_proj	23	up_proj	61	0.8585859731328292	0.8591496398458716	-0.0005636667130423374	-0.001081605359423356	-9.631737455969983e-05	0.4918032786885246
qwen_magicoder	layers.23.self_attn.k_proj	23	k_proj	61	0.8585859731328292	0.8588414667326896	-0.00025549359986039457	-0.0007304331318276827	0.00021961130446097874	0.4262295081967213
qwen_magicoder	layers.23.self_attn.o_proj	23	o_proj	61	0.8585859731328292	0.8590559183818395	-0.00046994524901030493	-0.0009461446069791668	-8.343477718166296e-06	0.36065573770491804
qwen_magicoder	layers.23.self_attn.q_proj	23	q_proj	61	0.8585859731328292	0.8589069407250061	-0.0003209675921768439	-0.0007957264719927898	0.00017435717411705675	0.39344262295081966
qwen_magicoder	layers.23.self_attn.v_proj	23	v_proj	61	0.8585859731328292	0.8588431050054363	-0.00025713187260705916	-0.0007236966252571247	0.0002108005776268536	0.4098360655737705
qwen_magicoder	layers.24.mlp.down_proj	24	down_proj	61	0.8585859731328292	0.8587388169081485	-0.0001528437753192714	-0.0005370466801963869	0.00021652361897171488	0.47540983606557374
qwen_magicoder	layers.24.mlp.gate_proj	24	gate_proj	61	0.8585859731328292	0.8589248289583159	-0.00033885582548673034	-0.0008749459305259047	0.00019307075465311722	0.4262295081967213
qwen_magicoder	layers.24.mlp.up_proj	24	up_proj	61	0.8585859731328292	0.8592278506667888	-0.0006418775339595607	-0.0011605679988861085	-0.00014000815324118922	0.36065573770491804
qwen_magicoder	layers.24.self_attn.k_proj	24	k_proj	61	0.8585859731328292	0.8585146164796391	7.135665319004997e-05	-0.0004207162430784741	0.0005471412672615442	0.5573770491803278
qwen_magicoder	layers.24.self_attn.o_proj	24	o_proj	61	0.8585859731328292	0.8587866249631663	-0.00020065183033708667	-0.0007117362051713661	0.0002784958384076089	0.39344262295081966
qwen_magicoder	layers.24.self_attn.q_proj	24	q_proj	61	0.8585859731328292	0.858631789195733	-4.5816062903795084e-05	-0.0005395879816324984	0.00045786266688440654	0.45901639344262296
qwen_magicoder	layers.24.self_attn.v_proj	24	v_proj	61	0.8585859731328292	0.8586198798701411	-3.390673731194168e-05	-0.0004405020568214479	0.0003834297483573192	0.47540983606557374
qwen_magicoder	layers.25.mlp.down_proj	25	down_proj	61	0.8585859731328292	0.858695214400526	-0.00010924126769675583	-0.00055124005150111	0.00035315317208649646	0.4098360655737705
qwen_magicoder	layers.25.mlp.gate_proj	25	gate_proj	61	0.8585859731328292	0.8586602206112909	-7.424747846165641e-05	-0.0006009957646248771	0.00044405969989592915	0.4918032786885246
qwen_magicoder	layers.25.mlp.up_proj	25	up_proj	61	0.8585859731328292	0.8591874189308433	-0.0006014457980140311	-0.0011171114066096603	-6.859254885892421e-05	0.36065573770491804
qwen_magicoder	layers.25.self_attn.k_proj	25	k_proj	61	0.8585859731328292	0.8588756830965887	-0.00028970996375943795	-0.0007282562462277099	0.00014732583563347294	0.4098360655737705
qwen_magicoder	layers.25.self_attn.o_proj	25	o_proj	61	0.8585859731328292	0.8589318671920261	-0.00034589405919684737	-0.0007394651592266365	4.374144873658071e-05	0.39344262295081966
qwen_magicoder	layers.25.self_attn.q_proj	25	q_proj	61	0.8585859731328292	0.8589616408113574	-0.0003756676785281447	-0.0008624200938177891	0.00010477302931859845	0.3770491803278688
qwen_magicoder	layers.25.self_attn.v_proj	25	v_proj	61	0.8585859731328292	0.8588272345359208	-0.00024126140309161826	-0.0006526393357847558	0.0001594112941720445	0.4098360655737705
qwen_magicoder	layers.26.mlp.down_proj	26	down_proj	61	0.8585859731328292	0.859092505618197	-0.0005065324853678219	-0.0009274379273907083	-0.0001038791825536825	0.3442622950819672
qwen_magicoder	layers.26.mlp.gate_proj	26	gate_proj	61	0.8585859731328292	0.8592190479890245	-0.0006330748561952934	-0.0011379498621967971	-0.0001498516893289131	0.39344262295081966
qwen_magicoder	layers.26.mlp.up_proj	26	up_proj	61	0.8585859731328292	0.8589248033087762	-0.00033883017594697046	-0.0007964735392664299	0.0001302771514556438	0.47540983606557374
qwen_magicoder	layers.26.self_attn.k_proj	26	k_proj	61	0.8585859731328292	0.8588317030521689	-0.0002457299193397897	-0.0006700515869210978	0.00018524378538131692	0.45901639344262296
qwen_magicoder	layers.26.self_attn.o_proj	26	o_proj	61	0.8585859731328292	0.858857124677447	-0.00027115154461782487	-0.0007427241836414962	0.00021281415199647148	0.4262295081967213
qwen_magicoder	layers.26.self_attn.q_proj	26	q_proj	61	0.8585859731328292	0.8588619041638296	-0.00027593103100041874	-0.0006812893220635711	0.00012594188762004178	0.4262295081967213
qwen_magicoder	layers.26.self_attn.v_proj	26	v_proj	61	0.8585859731328292	0.8589956600402222	-0.0004096869073930334	-0.0008764002960724908	6.592827009372885e-05	0.4262295081967213
qwen_magicoder	layers.27.mlp.down_proj	27	down_proj	61	0.8585859731328292	0.8589461307789459	-0.0003601576461166632	-0.0007702900676942263	3.1133893816197314e-05	0.39344262295081966
qwen_magicoder	layers.27.mlp.gate_proj	27	gate_proj	61	0.8585859731328292	0.8586797669041352	-9.379377130602227e-05	-0.000533403541709556	0.00035408471451430965	0.4262295081967213
qwen_magicoder	layers.27.mlp.up_proj	27	up_proj	61	0.8585859731328292	0.8590323471876441	-0.0004463740548149484	-0.0010334032297622962	0.00012339393867820948	0.4262295081967213
qwen_magicoder	layers.27.self_attn.k_proj	27	k_proj	61	0.8585859731328292	0.8588920930614237	-0.00030611992859449545	-0.0007856636628752849	0.00016950337735355877	0.39344262295081966
qwen_magicoder	layers.27.self_attn.o_proj	27	o_proj	61	0.8585859731328292	0.858563237747208	2.27353856211803e-05	-0.00042345282911765767	0.00046676538701428705	0.4918032786885246
qwen_magicoder	layers.27.self_attn.q_proj	27	q_proj	61	0.8585859731328292	0.858808985132663	-0.00022301199983377926	-0.0006312767318526252	0.00018075492660530248	0.4262295081967213
qwen_magicoder	layers.27.self_attn.v_proj	27	v_proj	61	0.8585859731328292	0.8587983586504812	-0.0002123855176519175	-0.0007270697076789669	0.0002586055119506647	0.4918032786885246
qwen_magicoder	layers.28.mlp.down_proj	28	down_proj	61	0.8585859731328292	0.8586636847648464	-7.771163201722942e-05	-0.0005812824841161244	0.0004151538075482254	0.5245901639344263
qwen_magicoder	layers.28.mlp.gate_proj	28	gate_proj	61	0.8585859731328292	0.8587369168879556	-0.0001509437551263903	-0.0007024917995832006	0.0004255637495976973	0.4262295081967213
qwen_magicoder	layers.28.mlp.up_proj	28	up_proj	61	0.8585859731328292	0.8588274899320524	-0.00024151679922322758	-0.0007245366568448114	0.0002271382657230876	0.4426229508196721
